file,line,method,discovery_reason,status,text
ui/gallery_card_info.gd,138,_build_plots,visual_literal,UNREVIEWED,"_place(button, Rect2(0, 23.495, 50, 53.01), dot)"
ui/gallery_card_info.gd,142,_build_plots,visual_literal,UNREVIEWED,"_place(button, Rect2(50, 0, 800, 100), title)"
ui/gallery_card_info.gd,155,_build_plots,visual_literal,UNREVIEWED,"_place(_plot_mask, Rect2(374, 313, 152, 144), tips)"
ui/gallery_card_info.gd,159,_build_plots,visual_literal,UNREVIEWED,"_place(_plot_mask, Rect2(255, 500, 390.3, 80), prompt)"
ui/gallery_card_info.gd,163,_build_plots,visual_literal,UNREVIEWED,"confirm.position = Vector2(287.5, 862)"
ui/gallery_card_info.gd,164,_build_plots,visual_literal,UNREVIEWED,"confirm.size = Vector2(325, 158)"
ui/gallery_card_info.gd,182,_build_resource_toggles,visual_literal,UNREVIEWED,"heads.position = Vector2(346, 0)"
ui/gallery_card_info.gd,183,_build_resource_toggles,visual_literal,UNREVIEWED,"heads.size = Vector2(632.08, 240)"
ui/gallery_card_info.gd,190,_build_resource_toggles,visual_literal,UNREVIEWED,"toggle.custom_minimum_size = Vector2(110, 110)"
ui/gallery_card_info.gd,196,_build_resource_toggles,visual_literal,UNREVIEWED,"_place(toggle, Rect2(0, 0, 110, 110), head)"
ui/gallery_card_info.gd,199,_build_resource_toggles,visual_literal,UNREVIEWED,"marker.position = Vector2(36.3, 78.69)"
ui/gallery_card_info.gd,200,_build_resource_toggles,visual_literal,UNREVIEWED,"marker.size = Vector2(50, 50)"
ui/gallery_card_info.gd,211,_build_card_info,visual_literal,UNREVIEWED,"_place(_card_info, Rect2(2173.26, 441.865, 370, 1063), _rare_image)"
ui/gallery_card_info.gd,214,_build_card_info,visual_literal,UNREVIEWED,"_main_icon.position = Vector2(1755, 334.365)"
ui/gallery_card_info.gd,215,_build_card_info,visual_literal,UNREVIEWED,"_main_icon.size = Vector2(472, 1028)"
ui/gallery_card_info.gd,216,_build_card_info,visual_literal,UNREVIEWED,"_main_icon.scale = Vector2(2, 2)"
ui/gallery_card_info.gd,222,_build_card_info,visual_literal,UNREVIEWED,"_place(_card_info, Rect2(350, 253.365, 930, 1440), _basic_content)"
ui/gallery_card_info.gd,224,_build_card_info,visual_literal,UNREVIEWED,"_place(_basic_content, Rect2(0, 0, 100, 150), quote)"
ui/gallery_card_info.gd,228,_build_card_info,visual_literal,UNREVIEWED,"_place(_basic_content, Rect2(0, 180, 930, 360), content)"
ui/gallery_card_info.gd,234,_build_card_info,visual_literal,UNREVIEWED,"_place(_card_info, Rect2(350, 253.365, 930, 1440), _plot_content)"
ui/gallery_card_info.gd,237,_build_card_info,visual_literal,UNREVIEWED,"plot_scroll.size = Vector2(930, 1400)"
ui/gallery_card_info.gd,242,_build_card_info,visual_literal,UNREVIEWED,"_plot_content_list.custom_minimum_size = Vector2(913, 0)"
ui/gallery_card_info.gd,247,_build_card_info,visual_literal,UNREVIEWED,"back.position = Vector2(372.5, 1260)"
ui/gallery_card_info.gd,248,_build_card_info,visual_literal,UNREVIEWED,"back.size = Vector2(168, 160)"
ui/gallery_card_info.gd,258,_build_card_info,visual_literal,UNREVIEWED,"close.position = Vector2(2462, 125.365)"
ui/gallery_card_info.gd,259,_build_card_info,visual_literal,UNREVIEWED,"close.size = Vector2(80, 82)"
ui/gallery_card_info.gd,278,_build_tags,visual_literal,UNREVIEWED,"_place(parent, Rect2(0, 650, 1095, ceili(float(tag_nodes.size()) / TAG_GRID_COLUMNS) * TAG_GRID_CELL.y), tag_contents)"
ui/gallery_card_info.gd,282,_build_tags,visual_literal,UNREVIEWED,item.position = Vector2(
ui/gallery_card_info.gd,292,_build_tags,visual_literal,UNREVIEWED,"_place(parent, Rect2(0, 910, 930, 100), attribute_contents)"
ui/gallery_card_info.gd,295,_build_tags,visual_literal,UNREVIEWED,"real_contents.scale = Vector2(1.5, 1.5)"
ui/gallery_card_info.gd,296,_build_tags,visual_literal,UNREVIEWED,"real_contents.size = Vector2(620, 60)"
ui/gallery_card_info.gd,326,_card_tag_new,visual_literal,UNREVIEWED,"icon.position = Vector2(0, 14)"
ui/gallery_card_info.gd,327,_card_tag_new,visual_literal,UNREVIEWED,"icon.size = Vector2(72, 72)"
ui/gallery_card_info.gd,328,_card_tag_new,visual_literal,UNREVIEWED,"icon.pivot_offset = Vector2(0, 36)"
ui/gallery_card_info.gd,329,_card_tag_new,visual_literal,UNREVIEWED,"icon.scale = Vector2(1.2, 1.2)"
ui/gallery_card_info.gd,335,_card_tag_new,visual_literal,UNREVIEWED,"title.position = Vector2(82, -4)"
ui/gallery_card_info.gd,336,_card_tag_new,visual_literal,UNREVIEWED,"title.size = Vector2(220, 80)"
ui/gallery_card_info.gd,342,_card_tag_new,visual_literal,UNREVIEWED,"count_bg.position = Vector2(1, 36)"
ui/gallery_card_info.gd,343,_card_tag_new,visual_literal,UNREVIEWED,"count_bg.size = Vector2(70, 72)"
ui/gallery_card_info.gd,345,_card_tag_new,visual_literal,UNREVIEWED,"count_bg.scale = Vector2(0.5, 0.5)"
ui/gallery_card_info.gd,362,_card_attribute,visual_literal,UNREVIEWED,text.position = Vector2.ZERO
ui/gallery_card_info.gd,365,_card_attribute,visual_literal,UNREVIEWED,"text.add_theme_color_override(""font_outline_color"", Color(0.08, 0.05, 0.03, 0.9))"
ui/gallery_card_info.gd,381,_build_navigation,visual_literal,UNREVIEWED,"prev.position = Vector2(0, 1002)"
ui/gallery_card_info.gd,382,_build_navigation,visual_literal,UNREVIEWED,"prev.size = Vector2(168, 156)"
ui/gallery_card_info.gd,392,_build_navigation,visual_literal,UNREVIEWED,"next.position = Vector2(3672, 1002)"
ui/gallery_card_info.gd,393,_build_navigation,visual_literal,UNREVIEWED,"next.size = Vector2(168, 156)"
ui/gallery_card_info.gd,423,_show_plot,visual_literal,UNREVIEWED,"item.custom_minimum_size = Vector2(913, 0)"
ui/gallery_card_info.gd,426,_show_plot,visual_literal,UNREVIEWED,"title.custom_minimum_size = Vector2(913, 84)"
ui/gallery_card_info.gd,431,_show_plot,visual_literal,UNREVIEWED,"content.custom_minimum_size = Vector2(913, 0)"
ui/gallery_card_info.gd,546,_label,visual_literal,UNREVIEWED,"label.add_theme_color_override(""font_color"", Color(""#f0dfba""))"
ui/gallery_panel.gd,13,<file>,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/gallery_panel.gd,14,<file>,constant;visual_literal,UNREVIEWED,"const GROUP_RECT := Rect2(1340, 0, 2500, 2160)"
ui/gallery_panel.gd,15,<file>,constant;visual_literal,UNREVIEWED,"const CARD_PANEL_RECT := Rect2(0, 150, 2500, 1910)"
ui/gallery_panel.gd,16,<file>,constant;visual_literal,UNREVIEWED,"const CG_PANEL_RECT := Rect2(0, 100, 2500, 1960)"
ui/gallery_panel.gd,17,<file>,constant;visual_literal,UNREVIEWED,"const CG_INNER_RECT := Rect2(54, 132, 2281.8, 1574.5)"
ui/gallery_panel.gd,18,<file>,constant;visual_literal,UNREVIEWED,"const CG_ITEM_SIZE := Vector2(315.5, 441.2)"
ui/gallery_panel.gd,19,<file>,constant;visual_literal,UNREVIEWED,"const CG_LAYER_SIZE := Vector2(337, 439)"
ui/gallery_panel.gd,20,<file>,constant;visual_literal,UNREVIEWED,"const CG_LAYER_SCALE := Vector2(1.2, 1.2)"
ui/gallery_panel.gd,21,<file>,constant;visual_literal,UNREVIEWED,"const TYPE_GROUP_RECT := Rect2(0, 67.5, 1482, 135)"
ui/gallery_panel.gd,22,<file>,constant;visual_literal,UNREVIEWED,"const CARD_SCROLL_RECT := Rect2(-50, 100, 2500, 1710)"
ui/gallery_panel.gd,25,<file>,constant;visual_literal,UNREVIEWED,"const SEARCH_RECT := Rect2(1313.6, -125, 826, 100)"
ui/gallery_panel.gd,26,<file>,constant;visual_literal,UNREVIEWED,"const CARD_GROUP_SIZE := Vector2(2048, 690)"
ui/gallery_panel.gd,27,<file>,constant;visual_literal,UNREVIEWED,"const CARD_ITEM_SIZE := Vector2(322, 650.5)"
ui/gallery_panel.gd,28,<file>,constant,UNREVIEWED,const CARDS_PER_GROUP := 6
ui/gallery_panel.gd,29,<file>,constant,UNREVIEWED,const CARD_GAP := 13.2
ui/gallery_panel.gd,30,<file>,constant;visual_literal,UNREVIEWED,"const CARD_PADDING := Vector2(21, 25)"
ui/gallery_panel.gd,37,<file>,constant,UNREVIEWED,"const BACKGROUND_PATH := ""res://assets/original/ui/bg_2.png"""
ui/gallery_panel.gd,73,<file>,visual_literal,UNREVIEWED,"1: Vector2(592.55, 71.25), 2: Vector2(308.55, 854.75),"
ui/gallery_panel.gd,74,<file>,visual_literal,UNREVIEWED,"3: Vector2(980.75, 1096.15), 4: Vector2(1374.85, 581.25),"
ui/gallery_panel.gd,75,<file>,visual_literal,UNREVIEWED,"5: Vector2(592.55, 581.25), 6: Vector2(1374.85, 71.25),"
ui/gallery_panel.gd,76,<file>,visual_literal,UNREVIEWED,"7: Vector2(980.75, 581.25), 8: Vector2(1659.65, 324.65),"
ui/gallery_panel.gd,77,<file>,visual_literal,UNREVIEWED,"9: Vector2(1659.65, 854.75), 10: Vector2(980.75, 71.25),"
ui/gallery_panel.gd,78,<file>,visual_literal,UNREVIEWED,"11: Vector2(1939.15, 581.25), 12: Vector2(308.55, 324.65),"
ui/gallery_panel.gd,79,<file>,visual_literal,UNREVIEWED,"13: Vector2(1374.85, 1096.15), 14: Vector2(592.55, 1096.15),"
ui/gallery_panel.gd,80,<file>,visual_literal,UNREVIEWED,"15: Vector2(27.55, 581.25),"
ui/gallery_panel.gd,142,_layout_design,visual_literal,UNREVIEWED,"_design.scale = Vector2(view_size.x / DESIGN_SPACE.x, view_size.y / DESIGN_SPACE.y)"
ui/gallery_panel.gd,149,_build_title,visual_literal,UNREVIEWED,"title.position = Vector2(249, 206)"
ui/gallery_panel.gd,150,_build_title,visual_literal,UNREVIEWED,"title.size = Vector2(132, 128)"
ui/gallery_panel.gd,156,_build_title,visual_literal,UNREVIEWED,"headline.position = Vector2(160, 24)"
ui/gallery_panel.gd,157,_build_title,visual_literal,UNREVIEWED,"headline.size = Vector2(1000, 80)"
ui/gallery_panel.gd,163,_build_title,visual_literal,UNREVIEWED,"copy.position = Vector2(-71.87, 200)"
ui/gallery_panel.gd,164,_build_title,visual_literal,UNREVIEWED,"copy.size = Vector2(940, 351.36)"
ui/gallery_panel.gd,175,_build_mode_buttons,visual_literal,UNREVIEWED,"buttons.position = Vector2(174.5, 558.1)"
ui/gallery_panel.gd,176,_build_mode_buttons,visual_literal,UNREVIEWED,"buttons.size = Vector2(950, 556)"
ui/gallery_panel.gd,179,_build_mode_buttons,visual_literal,UNREVIEWED,"var over_button := _mode_button(""OverTab"", ""结局"", Vector2(950, 150), 50)"
ui/gallery_panel.gd,184,_build_mode_buttons,visual_literal,UNREVIEWED,"over_types.custom_minimum_size = Vector2(950, 216)"
ui/gallery_panel.gd,187,_build_mode_buttons,visual_literal,UNREVIEWED,"_over_memory_button = _mode_button(""OverMemoryTab"", _over_memory_text(0, OverRecordStore.MAX_VISIBLE_RECORDS), Vector2(950, 100), 40)"
ui/gallery_panel.gd,190,_build_mode_buttons,visual_literal,UNREVIEWED,"var cg_button := _mode_button(""CGTab"", _ui_text(""GALLERY_OVER_BTN_CG"", ""图鉴""), Vector2(950, 100), 40)"
ui/gallery_panel.gd,193,_build_mode_buttons,visual_literal,UNREVIEWED,"var gallery_button := _mode_button(""GalleryTab"", ""卡牌"", Vector2(950, 150), 50)"
ui/gallery_panel.gd,317,_add_cg_layer,visual_literal,UNREVIEWED,layer.position = (CG_ITEM_SIZE - CG_LAYER_SIZE) * 0.5
ui/gallery_panel.gd,339,_build_big_cg,visual_literal,UNREVIEWED,"shade.color = Color(0, 0, 0, 0.92)"
ui/gallery_panel.gd,344,_build_big_cg,visual_literal,UNREVIEWED,"_big_cg.position = Vector2(840, 0)"
ui/gallery_panel.gd,345,_build_big_cg,visual_literal,UNREVIEWED,"_big_cg.size = Vector2(2160, 2160)"
ui/gallery_panel.gd,353,_build_big_cg,visual_literal,UNREVIEWED,"_cg_title.position = Vector2(748.2, 0)"
ui/gallery_panel.gd,354,_build_big_cg,visual_literal,UNREVIEWED,"_cg_title.size = Vector2(663.6, 147.5)"
ui/gallery_panel.gd,361,_build_big_cg,visual_literal,UNREVIEWED,"_cg_lock_prompt.position = Vector2(1420, 1840)"
ui/gallery_panel.gd,362,_build_big_cg,visual_literal,UNREVIEWED,"_cg_lock_prompt.size = Vector2(1000, 120)"
ui/gallery_panel.gd,419,_build_card_panel,visual_literal,UNREVIEWED,"type_content.custom_minimum_size = Vector2(302 * _types.size(), 100)"
ui/gallery_panel.gd,426,_build_card_panel,visual_literal,UNREVIEWED,"button.custom_minimum_size = Vector2(302, 100)"
ui/gallery_panel.gd,455,_build_search,visual_literal,UNREVIEWED,"_search_input.position = Vector2(0, 5)"
ui/gallery_panel.gd,456,_build_search,visual_literal,UNREVIEWED,"_search_input.size = Vector2(826, 90)"
ui/gallery_panel.gd,465,_build_search,visual_literal,UNREVIEWED,"button.position = Vector2(826, -8)"
ui/gallery_panel.gd,466,_build_search,visual_literal,UNREVIEWED,"button.size = Vector2(110, 116)"
ui/gallery_panel.gd,500,_build_close,visual_literal,UNREVIEWED,"close.position = Vector2(3721.5, 46)"
ui/gallery_panel.gd,501,_build_close,visual_literal,UNREVIEWED,"close.size = Vector2(75, 78)"
ui/gallery_panel.gd,551,_rebuild_card_groups,visual_literal,UNREVIEWED,"_scroll_content.size = Vector2(2500, max(CARD_GROUP_SIZE.y, CARD_GROUP_SIZE.y * _card_groups.size()))"
ui/gallery_panel.gd,556,_rebuild_card_groups,visual_literal,UNREVIEWED,"group.position = Vector2(226, CARD_GROUP_SIZE.y * group_index)"
ui/gallery_panel.gd,563,_rebuild_card_groups,visual_literal,UNREVIEWED,"button.position = CARD_PADDING + Vector2(item_index * (CARD_ITEM_SIZE.x + CARD_GAP), 0)"
ui/gallery_panel.gd,618,_materialize_group,visual_literal,UNREVIEWED,"widget.scale = Vector2(1.3, 1.3)"
ui/gallery_panel.gd,619,_materialize_group,visual_literal,UNREVIEWED,widget.position = (CARD_ITEM_SIZE - CardWidget.CARD_SIZE * 1.3) * 0.5
ui/game.gd,4,<file>,motion,UNREVIEWED,"## GameState/ConfigDB/RNG, and wires signals between screens."
ui/game.gd,18,<file>,declared_gap,UNREVIEWED,# Transitional compat layer: screens not yet re-emitted in the original
ui/game.gd,23,<file>,constant;visual_literal,UNREVIEWED,"const LEGACY_DESIGN := Vector2(1280, 800)"
ui/game.gd,24,<file>,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/game.gd,52,_legacy_layer,visual_literal,UNREVIEWED,"_legacy_root.scale = Vector2(scale_factor, scale_factor)"
ui/game.gd,53,_legacy_layer,visual_literal,UNREVIEWED,_legacy_root.position = (DESIGN_SPACE - LEGACY_DESIGN * scale_factor) * 0.5
ui/game_application_settings.gd,5,<file>,motion,UNREVIEWED,## audio or consent settings between machines.
ui/game_application_settings.gd,19,<file>,constant,UNREVIEWED,"const DEFAULT_RESOLUTION := ""1920x1080"""
ui/game_application_settings.gd,158,_apply_display,visual_literal,UNREVIEWED,window.position = area.position + (area.size - dimensions) / 2
ui/game_over.gd,16,<file>,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/game_over.gd,17,<file>,constant,UNREVIEWED,"const Step2ViewScript = preload(""res://ui/over_new_step2.gd"")"
ui/game_over.gd,18,<file>,constant,UNREVIEWED,"const Step2StoryViewScript = preload(""res://ui/over_new_step2_story.gd"")"
ui/game_over.gd,57,_ready,visual_literal,UNREVIEWED,position = Vector2.ZERO
ui/game_over.gd,66,apply_source_layout,visual_literal,UNREVIEWED,position = Vector2.ZERO
ui/game_over.gd,68,apply_source_layout,visual_literal,UNREVIEWED,"scale = Vector2(view_size.x / DESIGN_SPACE.x, view_size.y / DESIGN_SPACE.y)"
ui/game_over.gd,162,_show_stage,visual_literal,UNREVIEWED,_surface.position = Vector2.ZERO
ui/game_over.gd,180,_build_step1,visual_literal,UNREVIEWED,"up.size = Vector2(3840, 1080)"
ui/game_over.gd,185,_build_step1,visual_literal,UNREVIEWED,"down.position = Vector2(0, 1080)"
ui/game_over.gd,186,_build_step1,visual_literal,UNREVIEWED,"down.size = Vector2(3840, 1080)"
ui/game_over.gd,190,_build_step1,visual_literal,UNREVIEWED,"title_bg.position = Vector2(1442, 420)"
ui/game_over.gd,191,_build_step1,visual_literal,UNREVIEWED,"title_bg.size = Vector2(956, 1320)"
ui/game_over.gd,198,_build_step1,visual_literal,UNREVIEWED,"title.position = Vector2(300, 580)"
ui/game_over.gd,199,_build_step1,visual_literal,UNREVIEWED,"title.size = Vector2(356, 160)"
ui/game_over.gd,208,_build_step1,visual_literal,UNREVIEWED,"subtitle.position = Vector2(150, 550)"
ui/game_over.gd,209,_build_step1,visual_literal,UNREVIEWED,"subtitle.size = Vector2(656, 200)"
ui/game_over.gd,237,_build_step3,visual_literal,UNREVIEWED,bg.position = Vector2.ZERO
ui/game_over.gd,245,_build_step3,visual_literal,UNREVIEWED,"logo.position = Vector2(1190, -178)"
ui/game_over.gd,246,_build_step3,visual_literal,UNREVIEWED,"logo.size = Vector2(1460, 916)"
ui/game_over.gd,253,_build_step3,visual_literal,UNREVIEWED,"content.position = Vector2(920, 1008)"
ui/game_over.gd,254,_build_step3,visual_literal,UNREVIEWED,"content.size = Vector2(2000, 100)"
ui/game_over.gd,262,_build_step3,visual_literal,UNREVIEWED,"main.position = Vector2(1515, 1396)"
ui/game_over.gd,263,_build_step3,visual_literal,UNREVIEWED,"main.size = Vector2(810, 348)"
ui/game_over.gd,290,_play_show_story_animation,motion,UNREVIEWED,var mask_tween := create_tween()
ui/game_over.gd,291,_play_show_story_animation,motion,UNREVIEWED,"mask_tween.tween_method(_set_story_mask_fade, 0.0, 1.0, 2.0 / 3.0).set_delay(0.25)"
ui/game_over.gd,292,_play_show_story_animation,motion,UNREVIEWED,var mask_group_event := create_tween()
ui/game_over.gd,293,_play_show_story_animation,motion,UNREVIEWED,mask_group_event.tween_callback(_cg_surface.update_mask_canvas_group).set_delay(0.25)
ui/game_over.gd,294,_play_show_story_animation,motion,UNREVIEWED,var story_tween := create_tween()
ui/game_over.gd,295,_play_show_story_animation,motion,UNREVIEWED,"story_tween.tween_method(_set_story_panel_fade, 0.0, 1.0, 0.75).set_delay(0.25)"
ui/game_over.gd,296,_play_show_story_animation,motion,UNREVIEWED,story_tween.tween_callback(func():
ui/game_over.gd,309,_set_story_panel_fade,motion,UNREVIEWED,"_story_controller.modulate.a = smoothstep(0.0, 1.0, value)"
ui/game_screen.gd,31,_can_drop_data,visual_literal,UNREVIEWED,"func _can_drop_data(at_position: Vector2, data: Variant) -> bool:"
ui/game_screen.gd,41,_drop_data,visual_literal,UNREVIEWED,"func _drop_data(at_position: Vector2, data: Variant) -> void:"
ui/game_screen.gd,47,_drop_data,constant;visual_literal,UNREVIEWED,"const MOCKUP_SIZE := Vector2(1280, 720)"
ui/game_screen.gd,52,_drop_data,constant,UNREVIEWED,const HAND_SPACE := 10.0
ui/game_screen.gd,53,_drop_data,constant,UNREVIEWED,const HAND_MIN_VISIBLE_WIDTH := 20.0
ui/game_screen.gd,54,_drop_data,constant,UNREVIEWED,const HAND_MASK_HEIGHT := 470.0
ui/game_screen.gd,55,_drop_data,constant;visual_literal,UNREVIEWED,"const HAND_CONTENT_OFFSET := Vector2(516.7349, 36.0)"
ui/game_screen.gd,56,_drop_data,constant;visual_literal,UNREVIEWED,"const HAND_CONTENT_SIZE := Vector2(2723.264, 430.0)"
ui/game_screen.gd,59,_drop_data,constant;visual_literal,UNREVIEWED,"const DESIGN_SPACE := Vector2(3840, 2160)"
ui/game_screen.gd,62,_drop_data,constant;visual_literal,UNREVIEWED,"const LEGACY_OVERLAY_DESIGN := Vector2(1280, 800)"
ui/game_screen.gd,64,_drop_data,constant,UNREVIEWED,const SCENE_CONTENT_Z_MAX := 99
ui/game_screen.gd,65,_drop_data,constant,UNREVIEWED,const OVERLAY_LAYER_Z := 100
ui/game_screen.gd,66,_drop_data,constant,UNREVIEWED,const PERSISTENT_CONTROL_Z := 200
ui/game_screen.gd,67,_drop_data,constant,UNREVIEWED,const BLOCKING_PROMPT_Z := 400
ui/game_screen.gd,161,_process,visual_literal,UNREVIEWED,control.scale = Vector2.ONE * pulse
ui/game_screen.gd,171,_build_ui,visual_literal,UNREVIEWED,"_background.color = Color(""#17120e"")"
ui/game_screen.gd,216,_build_ui,visual_literal,UNREVIEWED,"_deadline_track.custom_minimum_size = Vector2(1115, 100)"
ui/game_screen.gd,221,_build_ui,visual_literal,UNREVIEWED,_deadline_number.glyph_height = 60.0
ui/game_screen.gd,228,_build_ui,visual_literal,UNREVIEWED,"for point in [Vector2(0, 1), Vector2(0.25, 0.95), Vector2(0.5, 1), Vector2(0.75, 1.05), Vector2(1, 1)]:"
ui/game_screen.gd,243,_build_ui,visual_literal,UNREVIEWED,"_menu_button.custom_minimum_size = Vector2(80, 82)"
ui/game_screen.gd,244,_build_ui,visual_literal,UNREVIEWED,"_menu_button.size = Vector2(80, 82)"
ui/game_screen.gd,254,_build_ui,visual_literal,UNREVIEWED,"menu_icon.custom_minimum_size = Vector2(49, 43)"
ui/game_screen.gd,255,_build_ui,visual_literal,UNREVIEWED,"menu_icon.size = Vector2(49, 43)"
ui/game_screen.gd,256,_build_ui,visual_literal,UNREVIEWED,"menu_icon.position = Vector2(-24.5, -21.5)"
ui/game_screen.gd,274,_build_ui,visual_literal,UNREVIEWED,"_main_help_button.custom_minimum_size = Vector2(88, 91)"
ui/game_screen.gd,275,_build_ui,visual_literal,UNREVIEWED,"_main_help_button.size = Vector2(88, 91)"
ui/game_screen.gd,284,_build_ui,visual_literal,UNREVIEWED,"help_icon.custom_minimum_size = Vector2(88, 91)"
ui/game_screen.gd,285,_build_ui,visual_literal,UNREVIEWED,"help_icon.size = Vector2(88, 91)"
ui/game_screen.gd,298,_build_ui,visual_literal,UNREVIEWED,"var box_frame := _sprite_child(""res://assets/original/ui/box_open.png"", Vector2(455, 954))"
ui/game_screen.gd,300,_build_ui,visual_literal,UNREVIEWED,"var box_top := _sprite_child(""res://assets/original/ui/box_top.png"", Vector2(244, 528))"
ui/game_screen.gd,302,_build_ui,visual_literal,UNREVIEWED,"box_top.position = Vector2(455 * 0.5 - 85 - 122, 954 * 0.5 + 43 - 264)"
ui/game_screen.gd,325,_build_ui,visual_literal,UNREVIEWED,"_log_label.add_theme_color_override(""font_color"", Color(""#fff1c2""))"
ui/game_screen.gd,326,_build_ui,visual_literal,UNREVIEWED,"_log_label.add_theme_color_override(""font_shadow_color"", Color(0.02, 0.025, 0.06, 0.90))"
ui/game_screen.gd,358,_build_ui,visual_literal,UNREVIEWED,"_hand_bg_sprite = _sprite_child(""res://assets/original/ui/hand_bg.png"", Vector2(3840, 356))"
ui/game_screen.gd,392,_build_ui,visual_literal,UNREVIEWED,"_card_items.modulate = Color(1, 1, 1, 0)"
ui/game_screen.gd,423,_build_ui,visual_literal,UNREVIEWED,"stamp.size = Vector2(305, 306)"
ui/game_screen.gd,424,_build_ui,visual_literal,UNREVIEWED,"stamp.position = Vector2(596 * 0.5 + 62 - 305 * 0.5, 634 * 0.5 + 41 - 306 * 0.5)"
ui/game_screen.gd,432,_build_ui,visual_literal,UNREVIEWED,"_advance_button.add_theme_color_override(""font_color"", Color(""#2b1d12""))"
ui/game_screen.gd,433,_build_ui,visual_literal,UNREVIEWED,"_advance_button.add_theme_color_override(""font_hover_color"", Color(""#681f1b""))"
ui/game_screen.gd,434,_build_ui,visual_literal,UNREVIEWED,"_advance_button.add_theme_color_override(""font_disabled_color"", Color(0.26, 0.20, 0.15, 0.52))"
ui/game_screen.gd,437,_build_ui,visual_literal,UNREVIEWED,"_advance_button.add_theme_stylebox_override(""hover"", _round_button_style(Color(""#efc46e"")) if not ResourceLoader.exists(""res://assets/original/ui/clock_bg.png"") else StyleBoxEmpty.new())"
ui/game_screen.gd,438,_build_ui,visual_literal,UNREVIEWED,"_advance_button.add_theme_stylebox_override(""pressed"", _round_button_style(Color(""#fff1bc"")) if not ResourceLoader.exists(""res://assets/original/ui/clock_bg.png"") else StyleBoxEmpty.new())"
ui/game_screen.gd,442,_build_ui,visual_literal,UNREVIEWED,"_advance_button.add_theme_stylebox_override(""disabled"", _round_button_style(Color(0.82, 0.84, 0.88, 0.24)) if not ResourceLoader.exists(""res://assets/original/ui/clock_bg.png"") else StyleBoxEmpty.new())"
ui/game_screen.gd,452,_build_ui,visual_literal,UNREVIEWED,"_next_day_label.add_theme_color_override(""font_color"", Color(""#f2e3b0""))"
ui/game_screen.gd,556,_apply_layout,visual_literal,UNREVIEWED,"_set_rect(_background, Rect2(Vector2.ZERO, view_size))"
ui/game_screen.gd,568,_apply_layout,visual_literal,UNREVIEWED,"quit_anchor.position = Vector2(view_size.x - 110 * k.x, 30 * k.y)"
ui/game_screen.gd,569,_apply_layout,visual_literal,UNREVIEWED,"quit_anchor.size = Vector2(80, 82)"
ui/game_screen.gd,575,_apply_layout,visual_literal,UNREVIEWED,"help_anchor.position = Vector2(3726 * k.x, 143.5 * k.y)"
ui/game_screen.gd,576,_apply_layout,visual_literal,UNREVIEWED,"help_anchor.size = Vector2(88, 91)"
ui/game_screen.gd,580,_apply_layout,visual_literal,UNREVIEWED,"_sudan_box.position = Vector2(-47 * k.x, 20 * k.y)"
ui/game_screen.gd,581,_apply_layout,visual_literal,UNREVIEWED,"_sudan_box.size = Vector2(455, 954)"
ui/game_screen.gd,585,_apply_layout,visual_literal,UNREVIEWED,"_prestige_strip.position = Vector2(view_size.x * 0.3, 0)"
ui/game_screen.gd,586,_apply_layout,visual_literal,UNREVIEWED,"_prestige_strip.size = Vector2(1000, 264)"
ui/game_screen.gd,591,_apply_layout,visual_literal,UNREVIEWED,"_cached_events_view.position = Vector2(0, 1352.0 * k.y)"
ui/game_screen.gd,592,_apply_layout,visual_literal,UNREVIEWED,"_cached_events_view.size = Vector2(3840, 128)"
ui/game_screen.gd,595,_apply_layout,visual_literal,UNREVIEWED,"_cached_event_mask.position = Vector2(3308.87 * k.x, 1713.82 * k.y)"
ui/game_screen.gd,596,_apply_layout,visual_literal,UNREVIEWED,"_cached_event_mask.size = Vector2(596, 634)"
ui/game_screen.gd,600,_apply_layout,visual_literal,UNREVIEWED,"_set_rect(_desk_map, Rect2(Vector2.ZERO, view_size))"
ui/game_screen.gd,601,_apply_layout,visual_literal,UNREVIEWED,"_set_rect(_desk_content, Rect2(Vector2.ZERO, view_size))"
ui/game_screen.gd,605,_apply_layout,visual_literal,UNREVIEWED,"_right_actions.position = Vector2(view_size.x - 596 * k.x, view_size.y - 634 * k.y)"
ui/game_screen.gd,606,_apply_layout,visual_literal,UNREVIEWED,"_right_actions.size = Vector2(596, 634)"
ui/game_screen.gd,608,_apply_layout,declared_gap,UNREVIEWED,# SudanDice runtime placement not yet located (registered); park the
ui/game_screen.gd,610,_apply_layout,visual_literal,UNREVIEWED,"_set_rect(_redraw_button, Rect2(Vector2(-176, 466), Vector2(150, 150)))"
ui/game_screen.gd,613,_apply_layout,visual_literal,UNREVIEWED,"_set_rect(_back_to_prev_button, Rect2(Vector2(12.9, 455.7), Vector2(158, 137)))"
ui/game_screen.gd,616,_apply_layout,visual_literal,UNREVIEWED,"_next_day_label.size = Vector2(322.26, 174.36)"
ui/game_screen.gd,617,_apply_layout,visual_literal,UNREVIEWED,_next_day_label.position = Vector2(
